category,place_id,place_name,comment_id,comment_user_id,comment_content,comment_point,comment_date,row_id
FD6,1836712909,오미야,10957878,950876164,"(내돈내산) 동네에 새로 생겼길래 궁금해서 와봤는데 식빵 진짜 부드럽고 맛있어요!!! 전체적으로 식빵도 인테리어도 다 귀염뽀짝이에요 ㅋㅋ 특히 아메리카노 양 많고 저렴하고 맛있어요! 그동안 비싸고 양이 적은 연남동 커피 질렸다면 여기 추천합니다!
전 세트메뉴 먹었는데 다음엔 다른 식빵도 먹어봐야겠어요",5,2024.09.08.,1836712909_2
FD6,1836712909,오미야,10861501,967974177,"식빵 정말 맛있어요💕 가게 분위기, 문 앞에 있는 일본음료 자판기 모두 기분이 몽글몽글해져요",5,2024.08.25.,1836712909_3
FD6,700800265,오리케이커리,10031823,2280749528,,5,2024.05.01.,700800265_1
FD6,700800265,오리케이커리,9868709,1559525879,미국에서 먹던 컵케이크 맛👍 촉촉하고 너무 맛있었어요! 사장님도 긍정기운 넘치셔서 가게에서 나올 때 기분이 너무 좋았어요🌸❤️,5,2024.04.06.,700800265_2
FD6,700800265,오리케이커리,9824125,1911048341,컵케익 특유의 달고 싼맛 안좋아하는데 요기는 진짜 깔끔하고 조화가 좋아요!!,5,2024.03.30.,700800265_3
FD6,1264146004,오리스 베이커리,9286720,1029619493,허스키가 이뻐서 들렀는데 외국인 사장님이 너무 친절하셔서 좋았고 컵케이크 진짜 맛있어요! 다음에 시간되면 또 사갈듯 사장님 부모님도 정말 친절하시고 멋진 분들이었어요ㅎㅎ,5,2024.01.07.,1264146004_1
FD6,1264146004,오리스 베이커리,8897306,1265175215,"지나가다가 컵케이크가 있길래 보고 있엌ㅅ더니 시식해보라고 작은 컵케이크를 주셨어요 
외국분이 하시길래 뭔가 달지 않을까 힜는데 
와 진짜 맛있음;
한국인이 디저트 맛있으면 안달고 맛있다고 하는거 알죠? 진짜 안달고 맛있어요ㅎ
그리고 사장님(?) 한국말 진짜 잘하셔요",5,2023.11.04.,1264146004_2
FD6,1264146004,오리스 베이커리,8594873,1930123197,,5,2023.09.20.,1264146004_3
FD6,485216607,연남마실,11033675,1582443703,좋아요 자주 갔었었습니다,5,2024.09.18.,485216607_1
FD6,485216607,연남마실,10930979,2497678967,,5,2024.09.04.,485216607_2
FD6,485216607,연남마실,10910867,1037783435,"좋아하는 분과의 데이트에...
연남마실...
분위기 좋고...
날씨 좋고...
사장님 친절하시고...
와 보길 잘 했네요...^^",5,2024.09.01.,485216607_3
FD6,260492980,젠틀키친,10852447,1402405600,다른 곳에서 흔히 맛 볼 수 없는 메뉴가 있던 점이 좋았음. 리조또와 파스타 모두 시그니처 메뉴로 주문하는 것 추천함. 주말에는 가능하면 예약하고 방문하는 것이 편리할 듯함,5,2024.08.24.,260492980_1
FD6,260492980,젠틀키친,10465893,670927968,진짜 집나간 입맛 살리는 식사였어요 불친절은 모르겠어요 기본적인 서비스는 잘 하시는것 같은데... 오히려 말 안거는게 더 좋았어요,5,2024.07.01.,260492980_2
FD6,260492980,젠틀키친,9484232,750903500,,5,2024.02.05.,260492980_3
FD6,177632309,연희면관,11053025,770440243,,5,2024.09.21.,177632309_1
FD6,177632309,연희면관,7257284,771653054,"오잉 존맛
우육면에 들어가는 소고기가 진짜 부드럽고 냄새도 안 남",5,2024.08.31.,177632309_2
FD6,177632309,연희면관,10868849,1326120258,"음식이 깔끔,정갈하고 가격도 합리적! ",5,2024.08.26.,177632309_3
FD6,15366654,작은마을,9167814,1574084495,"최애밥집입니다 
제육에 청국장 ",5,2024.07.17.,15366654_1
FD6,15366654,작은마을,10003928,1408304709,이 가격에 이렇게 맛난 걸 가득 먹을 수 있다니요~,5,2024.04.27.,15366654_2
FD6,15366654,작은마을,9368542,770459761,"간판이 조그만해서 작은음식점인줄 알았더니 안쪽에
공간이 또 있어요
백반 먹었는데 미역국 넘 맛있고 가격도 착해요
리뷰보니 제육맛집이던데 다음엔 제육 먹어봐야겠어요",5,2024.01.20.,15366654_3
FD6,1268574736,썸모어델리,11053888,791374589,"맛은 분명 있는데
가성비가 너무 안 좋음
그리고 메뉴 간 소스가 비슷해서 약간 물림
그래서 재방문 의사는 없음",4,2024.09.21.,1268574736_1
FD6,1268574736,썸모어델리,10465679,1019420008,"두번정도 방문했는데 매번 음식은 신선하고 맛있었고 인테리어는 편안한 느낌이 좋지만 매장 협소해서 사람 없을때와 많을때 느낌이 확실히 다름, 사람 많을땐 조금 시끄러워지는걸 감안해야한다. 매장이 더 넓고 테이블 간격이 괜찮았다면 이정도 맛에 가격은 합리적이라고 생각할텐데, 그렇지 않기에 두번째 방문 후에 다시 가진 않을것 같다. 끝남동에 위치해서 숲길 산책하다 동반인이나 애완견과 앉아 간단하게 즐기고 가기 좋은데, 그러기에 1인1주문이고, 가격이 간단히 먹기에 조금 부담스럽다.",2,2024.07.03.,1268574736_2
FD6,1268574736,썸모어델리,10078079,384877242,단호박스프 트러플토스트 아이스티 다 맛있었다! 매장내는 조금 좁지만 분위기너무 좋고 친절하심 에그인헬은 조금 호불호 갈릴수도~!,5,2024.05.07.,1268574736_3
FD6,162213558,블루쇼 파스타 연남,11028560,263150201,맛최악이었는데..진심 재방문하는사람이 있나..?,1,2024.09.18.,162213558_1
FD6,162213558,블루쇼 파스타 연남,10875788,526783755,서비스빵부터 따끈따끈 넘 맛있었어요. 공간도 예쁘고 파스타도 맛있고 직원분들도 친절하세요. 마지막에 여름이라 덥다고 커피스무디까지 서비스로 주시는데 마음이 따뜻해진 연남동 나들이었어요. ,5,2024.08.27.,162213558_2
FD6,162213558,블루쇼 파스타 연남,10318295,775116740,,4,2024.06.10.,162213558_3
FD6,1088555709,피에트라,10996972,525181967,좋은 후기 보고 기대감 가지고 갔으나 실망한 곳. 재료 좋은거 썼다는 걸 강조하는데 그만큼 맛이 안따라주면 뭐하나 생각이 듦... 질감이 질퍽거리는 물풀 느낌이라 아쉬웠음. 사장님은 친절하셨다,2,2024.09.14.,1088555709_1
FD6,1088555709,피에트라,10878581,1519060247,재료부터 맛까지 고급인 젤라또,5,2024.09.09.,1088555709_2
FD6,1088555709,피에트라,10960265,2149937669,피스타치오젤라또 원픽!,5,2024.09.08.,1088555709_3
FD6,1853804801,비틀스피자,9916538,2012085495,,3,2024.04.19.,1853804801_1
FD6,1853804801,비틀스피자,9850875,531506762,피자는 맛있는데 사장님께서 좀만 더 친절하셨으면...,3,2024.04.03.,1853804801_2
FD6,837177449,오코노미야키 포비 연남,10984433,1733000341,"평일 오전부터 오후까지 방문했습니다.
단편영화 촬영 일로 방문했고, 이후에 팀원들과 같이 식사를 했습니다.
음식은 맛있었고, 직원분들은 친절하셨습니다.
다음에도 방문하겠습니다.",5,2024.09.12.,837177449_1
FD6,837177449,오코노미야키 포비 연남,10944368,2054143702,"1. 가성비 + 분위기 끝내주는 곳
일본풍 디자인과 일본노래까지 완벽함

2. 나만 알고싶은 곳
너무 구석에 있어서 아쉬운게 단점,,",4,2024.09.06.,837177449_2
FD6,837177449,오코노미야키 포비 연남,10760498,811744843,,2,2024.08.12.,837177449_3
FD6,1824299021,풍월,9170477,900505634,,5,2023.12.20.,1824299021_1
FD6,1824299021,풍월,8576491,1100709226,"자유롭게 차와 술을 마실 수 있는 공간이 있습니다.

가볍게 와인을 마시고자 하면 꼭 이곳을 와야한다.
마트 최저가의 1.5배 가격으로 와인을 사서 공간과 잔을 제공받을 수 있는 가성비 최고의 장소
1차 맥주를 마셔서 와인만 만나봤지만
다음에는 맥주로 시작해 보고 싶은곳",5,2023.09.19.,1824299021_2
FD6,1824299021,풍월,8349106,1063331519,아묻따 최애장소 🩵,5,2023.08.18.,1824299021_3
FD6,1144084334,르프레,10822437,1624125401,너무 맛있어요. 위치가 좀 애매하지만 여길 찾아갈 이유가 있습니다. 사장님도 친절하셔서 더 기분이 좋아요. 다음에 또 갈게요,5,2024.08.20.,1144084334_1
FD6,1144084334,르프레,10736667,924833071,,5,2024.08.09.,1144084334_2
FD6,1144084334,르프레,10688491,481947622,타르트 가격 보는 순간 비싸다는 생각이 확 드는데 그럼에도 엄청 맛있음. 마들렌도 맛있고 씁쓸한 커피와도 잘 어울려 사장님의 안목이 탁월하다는 생각을 함,4,2024.08.03.,1144084334_3
FD6,1519745263,두루미,10767961,1497270578,메뉴들이 다 맛있어요 안주로 딱,5,2024.08.13.,1519745263_1
FD6,1519745263,두루미,10447833,1464906642,"뭘 시켜도 다 너무 맛있습니다 ㅠㅠ 정신없이 먹고 나왔네요 특히 체다치즈고구마전 진짜 센세이션...
유일한 단점은 홀이 좁고 음식 나오는데 시간이 좀 걸린다는 것...",5,2024.06.29.,1519745263_2
FD6,1519745263,두루미,10412222,444378823,공간 구조 때문인지 너무 시끄럽고 귀가 멍멍해서 음식도 다 못먹고 떠납니다. 가격에 비해 양이 너무 적고 맛은 그냥 그래요&hellip;여사장님도 에어콘 땜에 춥다고 하니 왜 웃는지 모르겠어요&hellip;. 여러모로 맘 상해서 다신 안올 것 같아요,1,2024.06.23.,1519745263_3
FD6,1894949516,팔도강산버거,10645080,256272360,기본으로 먹었는데 넘 맛있고 신선하고 깔끔해요! 수제버거 먹고싶을 때 들르면 될 듯! 쏘 친철입니다~,5,2024.07.28.,1894949516_1
FD6,1894949516,팔도강산버거,10056099,2096819364,분위기는 좋은 수제버거 맛집,2,2024.05.04.,1894949516_2
FD6,1894949516,팔도강산버거,10047838,2095881688,페티에 대한 많은 고민이 필요할 것 같습니다.,2,2024.05.03.,1894949516_3
FD6,515743382,그로떼 와인&위스키,9480862,1275926954,"긴말안하고 위스키 좋아하시분들은 꼭 가보세요
가게도 이쁘고 사장님도 잘생겨서 술이 더 맛있어요
양재살아서 멀지만 후회안할정도로 매우 만족해요",5,2024.02.05.,515743382_1
FD6,515743382,그로떼 와인&위스키,9239098,1493291138,"가격이 대박이에요
글고 사장님이 친절하심",5,2023.12.31.,515743382_2
FD6,515743382,그로떼 와인&위스키,8589659,753587345,,5,2023.09.20.,515743382_3
FD6,2054139671,브래디스칵테일,5631102,1786485857,"예약을 추천드립니다 그냥 가면 웨이팅이 너무 많아서
분위기가 넘 좋고 밤에도 분위기 좋지만 낮에 햇살과 함께 하면 넘 좋을 것 같은 곳&hellip; 데코가 넘 정성스럽고 예쁨",5,2024.07.25.,2054139671_1
FD6,2054139671,브래디스칵테일,9023957,1206823380,분위기 넘 예쁘고 맛도 조아요 또 갈라고 리뷰 써둠 😇🤍,5,2023.11.24.,2054139671_2
FD6,2054139671,브래디스칵테일,8298894,1620420465,"최근에 간 곳 중에 제일 맘에 드는 카페
분위기도 너무 예쁘고 음료도 특이하고 맛있어요! 보통 1인1음료 원칙으로 시킨 음료는 별로 인상적이지도 않고 돈아까워서 억지로 먹게 되는데 여기 음료는 너무 맛있고 또 예뻤어요
정말 나만 알고싶은 곳... 그치만 이미 유명한듯ㅋㅋㅋ",5,2023.08.12.,2054139671_3
FD6,128088001,마데라,11041476,2031601005,"인테리어에 놀라고 환영 문구 글씨체가 너무 이뻐서 놀라고 풍기 파스타 맛에 듸~~즵어지는 너무 이쁜곳🫶🏻 연남동에 약속이 있다면 재방문 의사 일억오천퍼센트:) 메뉴 설명 자세하게 해주셔서 더 맛있게 먹을 수 있었어요~ 진짜 강추하는 곳!❤️
",5,2024.09.19.,128088001_1
FD6,128088001,마데라,11028562,263150201,가격에 양심이없네,1,2024.09.18.,128088001_2
FD6,128088001,마데라,10968003,1816843300,"분위기도 너무 좋고 맛도 대박입니다!!
그리고 사장님이랑 직원분들 인물이
엄청 좋아요!",5,2024.09.09.,128088001_3
FD6,1634409815,용강국밥 연남성산점,10774018,1224661335,"이 멋진 오후에 리뷰 붙잡고 있는 이유는
누군가 기분좋은 식사를 위해 이곳을 들렀다
인생 최악의 국밥을 조우하지 않았으면 하는 간절한 마음 때문이다.
어디서 남은고기를 쓰는건지도 모를 귀퉁이고기로 끓여낸 멀건 국밥은 당최 여물과도 같은 비주얼로 우릴 사로잡았고
말라비틀어진 부추와 양파. 막걸리 신내가 나는 김치는 안 내는게 더 가게 위상에 좋을 듯 하다.
그렇다고 양이 많은가? 가성비가 좋은가? 홀이 깨끗한가? 친절한가?
단 하나라도 수긍이 되었다면 인생 최악의 국밥집이라는 자칫 시건방지고 오만할수 있는 칭호를 붙히진 않았을 것이다.
짧은 인생, 소중한 사람과 우울한 식사를 하지 않길 바란다.
",1,2024.08.14.,1634409815_1
FD6,1634409815,용강국밥 연남성산점,10630769,1109700575,맛있었고 깔끔했다 매장이 그리고 친절하시고 양이 밥은 적은데 건더기는 많음(??) 그런데 다음에는 공기밥 추가해야될듯 화장실은 별로임 그리고 깍두기가 진짜 입맛에잘맞았다!,5,2024.07.28.,1634409815_2
FD6,1634409815,용강국밥 연남성산점,10580548,262848955,"예전 같지 않다. 부추무침도 그냥 부추를 주는 걸로 바뀌었고, 수육에 주던 양념장도 없어지고. 그래도 나쁘지 않은 편.",3,2024.07.19.,1634409815_3
FD6,21410728,만경식당,10580612,262848955,맛은 평범. 위생은 기대하지 말 것. 아재 갬성으로 생선구이나 도토리묵에 막걸리 마시기 좋다. 삼겹살 등 메뉴는 솔직히 별로인 것 같다.,3,2024.07.19.,21410728_1
FD6,21410728,만경식당,9993607,987514780,,5,2024.04.25.,21410728_2
FD6,21410728,만경식당,7728106,1750652296,"나만 알고 싶은 곳.
근처에 오래 거주하면서
30번 이상은 간 것 같은데 매번 만족하고 나옵니다.  ",5,2024.04.24.,21410728_3
FD6,520902018,프롬딥그린,10868828,1326120258,애플파이 진짜 맛있어요!,5,2024.08.26.,520902018_1
FD6,520902018,프롬딥그린,10580528,262848955,"오후에 출출할 때 디저트에 에스프레소 한 잔 하기 딱 좋음. 애플파이, 에그타르트 추천.",5,2024.07.19.,520902018_2
FD6,520902018,프롬딥그린,10566052,907175235,"먹어봤던 휘낭시에 중 단연 일등 드립니다
진짜 깜짝 놀라게 맛있어요
사장님 친절하시고 진짜 너무 맛있어요
동네에 있어서 행복해요 번창하세요",5,2024.07.17.,520902018_3
FD6,362902426,위치앤그레텔,10185182,1006354458,친절하신 사장님과 따뜻한 카페 분위기,5,2024.05.23.,362902426_1
FD6,362902426,위치앤그레텔,10080094,516960860,"맛있는 커피, 조용하고 편안한 분위기.
깨끗한 화장실도 안에 있어서 편해요 😌",5,2024.05.08.,362902426_2
FD6,362902426,위치앤그레텔,9952037,384393226,,5,2024.04.19.,362902426_3
FD6,128673011,플라스틱가드너,9939314,1001561647,많이 갈테니까 없어지지 말아주세요ㅠㅠㅠ,5,2024.04.17.,128673011_1
FD6,128673011,플라스틱가드너,9753778,385226845,"친절하신 사장님이 직접 만드신 페스토도 넘 맛있구요! 각종 유기농 그로서리도 구매할 수 있어요! 밤 분위기 최고최고!!
음료는 테이크아웃하면 마니 싸다!",5,2024.03.19.,128673011_2
FD6,128673011,플라스틱가드너,9459355,1050135972,동네에서 아끼는 장소가 될 것 같아요. 친절하신 사장님과 푸근한 가게 분위기. 식사 커피 술 무엇 하나 빠지지 않는 곳! 🎶,5,2024.02.01.,128673011_3
FD6,22446604,피오니 연남점,10752654,2019921261,"대부분 케익 맛집으로 찾아오지만, 나에게는 빙수맛집!! 여름에 빙수먹으러 자주 방문합니다",5,2024.08.11.,22446604_1
FD6,22446604,피오니 연남점,10710067,1611731611,"&lt; 구관이 명관이다 &gt;
이곳도 인스타/방송 맛집으로 떴지만, 이 정도 업력이면 이제 그냥 오래된 맛집이라 해도 되겠다.

이 주변을 보면 요란한 케익집들이 정말 많은데 정작 기본도 안된 경우가 많다. 그런 곳들에 비하면 이곳은 &quot;그냥 딸기 생크림 케이크야&quot;라고 할 정도의 맛이지. 

그럼에도 기본만큼은 충실하다. 요란하게 맛있진 않지만, 실패는 절대로 하지 않는 맛이라고 할 수 있겠다. 기념일에 빠지지 않는 케이크기 때문에, 그 날을 망칠 맛이면 곤란하다. 그런 면에서 요란하게 매력 어필을 하다가 선 넘고 비호감이 되는 것보다는 조용하게 자기 역할을 해주는 이런 케이크에 정착하게 되는 것 같다.

게다가 가격도 착하다. 피오니의 초반에는 가격대가 비싼 편이었다. 하지만 장사한지는 꽤 되었음에도 케이크 가격이 많이 오르질 않아서, 주변 케이크 가게 시세와 비교해보면 굉장히 착한 가격이 되었다. 주변 물가가 높은 것도 있지만, 어쨌든 맛과 재료비를 생각해보면 착한 가격이라는 생각은 확실히 드는 정도.

다른 리뷰에 불친절 이야기가 있는데, 몇 년째 케이크 사고 있지만 전혀 공감이 안된다. 손님들이 시끄러우면 시끄러웠지, 조용하고 꼼꼼하게 챙겨준다. 적다보니 맛과 비슷한 듯. 요란한 친절은 없지만 불편함을 주지 않는다.
케이크 사러 가서 대단한 친절을 기대하지 않는 걸지도?

매장이 넓지 않아 먹고 가기엔 좀 시끄러운 면이 있지만 그건 불편함이라고 짚기엔 좀 애매하고(그때 그때의 손님 문제니까).
어쨌든 크게 단점으로 꼽을만한 게 없다. 온갖 디저트의 유행 속에서도 십 년 넘게 살아있는 것만 봐도 믿음직하다는 생각이 든다.",5,2024.08.06.,22446604_2
FD6,22446604,피오니 연남점,10580664,262848955,"이젠 핫플은 아니지만, 꾸준히 해오던 대로 계속 해나간다는 데서 오히려 매력이 있음. 오래오래 이대로 영업하면 좋겠다.",4,2024.07.19.,22446604_3
FD6,8698524,김뿌라 연남동본점,11060136,1250112646,"예전 김뿌라생각하고 가면 망합니다.
사장.종업원 무슨 근자감인지 어이없이 교만합니다.
무엇보다 초창기 맛과 품질이 아닙니다.
절대 가지마세요!

",1,2024.09.22.,8698524_1
FD6,8698524,김뿌라 연남동본점,7918184,1208183271,"8년 단골입니다. 항상 만족합니다. 일본에서도 초밥 많이 먹었는데, 이 가격과 퀄리티의 초밥집 찾기 어렵습니다. 라디오가 살살 나오고, 장국도 맛있고, 다 먹을때 쯤 나오는 작은 모밀도 맛있고, 여기서 초밥 먹으면 기분이 좋아요. 저의 욕심이지만 오래오래 방문하고싶습니다. 항상 감사합니다!",5,2024.09.12.,8698524_2
FD6,8698524,김뿌라 연남동본점,10626397,1207350278,연남주민인정,4,2024.07.25.,8698524_3
FD6,12394792,뚜레쥬르 마포연남점,9593536,1216743863,게살 샌드위치 맛있어요,5,2024.02.23.,12394792_1
FD6,12394792,뚜레쥬르 마포연남점,7960045,1034833205,,4,2023.06.27.,12394792_2
FD6,12394792,뚜레쥬르 마포연남점,6684355,2092940337,커피 한달 구독 완전 싸요;;; 사장님 진짜진쩌 친절하십니다ㅜㅜ 맨날 볼때마다 &ldquo;안녕하세욥!&rdquo; 이렇게 밝게 인사해주시구.. 진짜 친절하셔요ㅠㅠ 사장님 번창하세요!!,5,2022.12.12.,12394792_3
FD6,24937559,교촌치킨 연남점,8037143,1449356267,배달부터 사장까지 매너도 없고&hellip;.참 답 없음,1,2023.07.09.,24937559_1
FD6,24937559,교촌치킨 연남점,6940092,524590265,어자사장?겁나 불친절함..,1,2023.01.31.,24937559_2
FD6,24937559,교촌치킨 연남점,5603201,1513757849,,1,2022.05.31.,24937559_3
FD6,671421361,톨쌀롱,6254373,518183647,,5,2022.09.19.,671421361_1
FD6,671421361,톨쌀롱,5180380,998710342,덕분에 좋은 상견례 선물 되었습니다. 맛도 좋고 송편이 너무 예뻐요 번창하세요 :),5,2022.03.12.,671421361_2
FD6,671421361,톨쌀롱,2731069,1232614053,"세상 떡 제일이쁜곳 
   정말최고 
별5개가 모자랄정도       ",5,2020.11.26.,671421361_3
FD6,21331330,파리바게뜨 연남하늘채점,10584445,1086288918,원하는 케잌이 동네에 없어서 전화했는데 친절하게 예약 받아주시고 메모해주셔서 다음날 잘 픽업했어요 👍 ,5,2024.07.20.,21331330_1
FD6,21331330,파리바게뜨 연남하늘채점,8508544,432529239,갈때마다 빵이 별로 없어요 다른지점에비해서 종류도 적구요,3,2023.09.09.,21331330_2
FD6,21331330,파리바게뜨 연남하늘채점,5902291,2264676637,너무너무 친절하구 맛있어요ㅎㅎㅎㅎ,5,2022.07.24.,21331330_3
FD6,387091004,이담쌀롱 연남점,8964467,1727288568,가볍게 술한잔 하러 들어갔었는데 안주 넘 맛있어서 이것저것 시켜먹었네요 굿굿👍👍👍,5,2023.11.15.,387091004_1
FD6,387091004,이담쌀롱 연남점,8950086,1198023082,,1,2023.11.13.,387091004_2
FD6,522821533,샵샵 연남점,10397912,1234653511,"가게 디자인이 예뻐서 가격이 비쌀 줄 알았는데
가성비 짱짱짱이에요 
친절하게 설명해주시고 여긴 샤브에 튀김도 꼭 먹어야해요 🌈💫",5,2024.06.21.,522821533_1
FD6,522821533,샵샵 연남점,10715416,1300776300,혼자와서 먹기 딱 좋은 곳이예요ㅋ 가게가 너무 귀여워서 장난감 집 같답니다!! 초밥도 있어서 원하는 거 골라 먹는 재미도 있어욤! 메뉴가 샤브샤브라 내부가 좀 더 시원했으면 하는 바램이..,5,2024.08.07.,522821533_2
FD6,522821533,샵샵 연남점,10313759,722469150,맛있고 혼밥하기 좋고 너무 친절하세요,5,2024.06.09.,522821533_3
FD6,15809357,페리카나 연남동점,8968834,1021711794,"치킨 튀긴 정도가 아주 좋습니다! 
페리카나가 여러 곳 있겠지만, 먹어본 곳 중에 단연 으뜸이네요!!",5,2023.11.16.,15809357_1
FD6,15809357,페리카나 연남동점,8725562,1663451512,"옛날 시장 치킨 느낌?
오히려 좋습니다 너무 그리운 소금 찍어먹는 요 느낌
가게는 오래된 거 같은데 안에 주방은 관리 잘되어있음
매운양념+후라이드 조합 추천
",4,2023.10.08.,15809357_2
FD6,15809357,페리카나 연남동점,8035925,1380303600,양념맛있음,5,2023.07.09.,15809357_3
FD6,1929972489,하뭇,10741340,533112252,전통주 베이스 칵테일 진짜 맛있고 분위기도 좋아요. 우연히 들어갔다 마주친 선물 같은 곳!,5,2024.08.10.,1929972489_1
FD6,1929972489,하뭇,9911275,529336831,,5,2024.04.12.,1929972489_2
FD6,1929972489,하뭇,8301664,2735368382,새로 생겨서 한번 와봤어요~ 분위기 맛집입니다..🩷🩷 인당수 정말 맛있어요 !! 사장님도 친절하시고 전통주 즐길수있는 메뉴들이 많네요^^,5,2023.08.12.,1929972489_3
FD6,607192266,갓잇 연남점,10726320,1174725045,"타코가 맛있어요
그렇지만 다른 타코집과 비교하면 보통 맛입니다.
웨이팅까지는 ...",4,2024.08.08.,607192266_1
FD6,607192266,갓잇 연남점,10523983,1349802016,"정말 맛은 있어요
근데 소스 추가할때 돈 받는건 아쉽네요",5,2024.07.10.,607192266_2
FD6,607192266,갓잇 연남점,10461797,1215794023,,5,2024.07.01.,607192266_3
FD6,27272826,요코쵸,10795596,1367498083,"또 가고 싶어요😋
매실 하이볼이었나...? 암튼 매실 어쩌구가 맛있었던 것 같아요!",4,2024.08.17.,27272826_1
FD6,27272826,요코쵸,10531230,966767031,오비와 오리온 생맥 두종류를 취급하고 있는데 두 맥주 다 내 취향이 아니어서 아쉬웠다. 그리고 냉방이 좀 아쉬웠고.... 그래도 화장실은 안에 있는 건 장점. 꼬치맛은 그런대로 not bad,4,2024.07.12.,27272826_2
FD6,27272826,요코쵸,10363806,1015356521,,5,2024.06.16.,27272826_3
FD6,1499614621,심원,11051944,448866122,장어덮밥이랑 부타동 먹었는데 맛있었고 직원들도 친절하셔요! 사장님이 요리하랴 이것저것 준비하느라 바쁘실텐데 어떻게 먹는건지 작게 혼잣말 한건데도 멀리서 보고 친절하게 대답해주시고..여러모로 만족스러웠습니다!,5,2024.09.21.,1499614621_1
FD6,1499614621,심원,11011312,384263378,"맛있어요
친절해요
매장이 아늑해요
주차가 편리해요
가격이 합리적예요",5,2024.09.15.,1499614621_2
FD6,1499614621,심원,10932176,546757493,"장어 본체 &mdash; 맛있음 흠 잡을 데 없음
반찬 &mdash; 시소잎이 아니라 그냥 깻잎을 줘서 눈물 한 방울 흘림 시소잎 챙겨 가서 먹고 싶다&hellip;
접객 &mdash; 평일 점심 브레이크타임 직전에 방문했는데 친절했고 음식도 나름 빨리 나옴.

장어본체의 맛이랑 양만 생각하면 가성비 우수
감태 대신 김이랑 시소잎까지 주면 너무 자주 가버릴 듯",4,2024.09.05.,1499614621_3
FD6,26469821,산왕반점 연남동본점,10509808,256399787,"짬뽕 시켰는데 무난하니 맛있었어요~
가성비 좋습니다 연남동에서 혼밥하기 좋은 곳",4,2024.07.08.,26469821_1
FD6,26469821,산왕반점 연남동본점,9960591,1559284769,여기 첫 방문때는 맛있었은데 어느순간 맛 변했어요,1,2024.04.20.,26469821_2
FD6,26469821,산왕반점 연남동본점,9092082,1073445985,,5,2023.12.27.,26469821_3
FD6,336350171,란콰이진,9714830,1026134497,"와사비크림새우 진짜 맛있네요 위에 특이하게 치즈케이크가 올라가요.
다른 메뉴들도 다 맛있고 분위기도 괜찮고
좁은것만 빼면 다 괜찮아보입니다. 둘이 오면 딱좋을듯",4,2024.03.12.,336350171_1
FD6,336350171,란콰이진,9184755,1520184712,,2,2023.12.22.,336350171_2
FD6,336350171,란콰이진,9094834,1440649285,"음식은 괜찮은데 직원들이 실수가 많고 태도도 별로임
서비스 기대하지 말라고 써있는데 진짜 그럼
예약금 환불해달라고 꼭 말해야함",2,2023.12.07.,336350171_3
FD6,1895610195,옥자,11002558,384561592,친절 맛 위생 개성 거품없는브랜딩,5,2024.09.14.,1895610195_1
FD6,1895610195,옥자,10740151,1129505505,,3,2024.08.10.,1895610195_2
FD6,1895610195,옥자,10688503,1168105786,"정말 그냥 무난하게 맛있습니다. 내부가 협소한데, 안쪽 바 자리는 공기순환이 안되어서 너무 더운게 아쉬웠어요.",4,2024.08.03.,1895610195_3
FD6,61237420,멜티드,10968394,1115893122,마스카포네 기대하고 갔는데 오히려 피스타치오가 고소하니 더 맛있었습니다,4,2024.09.09.,61237420_1
FD6,61237420,멜티드,10209124,1098211480,젤라또는 처음이었는데 맛있어용 초코만 주문한게 좀 아쉽.. 다음엔 다른것도 주문해야겠슴다,5,2024.08.15.,61237420_2
FD6,61237420,멜티드,10635680,1748982033,"대체 이게 무슨 맛이 날까 궁금해서 
시그니처로 시켜봤는데 그러길 잘했어요!
아이스크림처럼 단순한 맛보다는
작품처럼 섬세한 맛이 나요
그냥 젤라또를 먹었다보다는 
문화생활 향유한 느낌
사람이 왜 많은지 알겠어요",5,2024.07.27.,61237420_3
FD6,148242012,도부,9375020,2706978034,"솥밥은 다른 곳에서 매우 만족했기에 여기도 기대했는데 슴슴하신거 좋아하신다면 만족하실 것 같아요. 
저희에게는 매우 싱거웠고 아쉬웠습니다.
감자전도 안에는 물렁물렁해서 바삭한 식감을 좋아하시는 분들에게는 비추합니다.
한우타르타르는.... 웬 햄버거가;;
+  분위기는 좋고 친절하세요.",3,2024.09.10.,148242012_1
FD6,148242012,도부,10689973,1363619380,,5,2024.08.03.,148242012_2
FD6,148242012,도부,10455221,1241142858,"좀 예전에 방문했지만, 솥밥은 맛있었만 살짝 비렸습니다. 옥수수튀김 맛있었는데, 아직도 있는지는 모르겠습니다.",3,2024.06.30.,148242012_3
FD6,563218028,미드나잇플레져,11009843,1997903052,디저트 파는 곳 많이 다녀봤는데 제일 친절하십니다.. 분위기도 좋고 자주 가고 싶네요,5,2024.09.16.,563218028_1
FD6,563218028,미드나잇플레져,10928277,1084368867,"디저트가 맛있고 보기에도 너무 좋음
",5,2024.09.04.,563218028_2
